Feed,Level,Severity,Rule,Attribute,Operator,Value,EffectiveDate,ExpirationDate,Validation Type,Threshold Type,Min Max,Comment,Notification
MAPG_OVRD,Attribute,Warning,"{REF2(""VALUE"") in ['IG', 'HY', 'NR'] if (REF2(""OVRD_ATTRIBUTE"") in ['BCBS_CREDIT_RTG'] and REF2(""RUN_TYPE"") in ['OSFI-BFG-BA', 'OSFI-BFG-BASA', 'EBA-BME-BA']) else True}",VALUE,,,,,Warning,Absolute,Max,"""VALUE"" must be in (""IG"", ""HY"", ""NR"") when ""OVRD_ATTRIBUTE""=""BCBS_CREDIT_RTG"" AND RUN_TYPE IN ( ""OSFI-BFG-BA"", ""OSFI-BFG-BASA"",  ""EBA-BME-BA"")",CCRCapital@bmo.com
MAPG_OVRD,Attribute,Warning,"{REF2(""VALUE"") in ['AAA', 'AA', 'A', 'BBB', 'BB', 'B', 'CCC'] if (REF2(""OVRD_ATTRIBUTE"") in ['BCBS_CREDIT_RTG'] and REF2(""RUN_TYPE"") in ['OSFI-BFG-CVAC', 'CBIRC-BMCN-CVAC']) else True}",VALUE,,,,,Warning,Absolute,Max,"""VALUE"" must be in (""AAA"", ""AA"", ""A"", ""BBB"",""BB"", ""B"", ""CCC"") when ""OVRD_ATTRIBUTE""=""BCBS_CREDIT_RTG"" AND RUN_TYPE IN (""OSFI-BFG-CVAC"",  ""CBIRC-BMCN-CVAC"" )",CCRCapital@bmo.com
SACCR_BWAR,Attribute,Warning,"{not NUMBER_GREATER(ABS(REF2(""VALUE"")), 500000000)}",VALUE,,,,,Warning,Absolute,Max,"Absolute value of ""VALUE"" can not be greater than 500M",CCRCapital@bmo.com
SACCR_BWAR,Attribute,Warning,NONEMPTY,VALUE,,,,,Warning,Absolute,Max,"""VALUE"" can not be empty",CCRCapital@bmo.com
SACCR_BWAR,Attribute,Warning,NONEMPTY,CCY,,,,,Warning,Absolute,Max,"""CCY"" can not be empty ",CCRCapital@bmo.com
SACCR_BWAR,Attribute,Warning,NONEMPTY,REGIME_LEGAL_ENTITY,,,,,Warning,Absolute,Max,"""REGIME_LEGAL_ENTITY"" can not be empty ",CCRCapital@bmo.com
SACCR_BWAR,Attribute,Warning,"{REF2(""CCY"") == 'CAD'}",CCY,,,,,Warning,Absolute,Max,"""CCY"" can only be ""CAD""",CCRCapital@bmo.com
SACCR_BWAR,Attribute,Warning,"{REF2(""REGIME_LEGAL_ENTITY"") == 'BFG'}",REGIME_LEGAL_ENTITY,,,,,Warning,Absolute,Max,"""REGIME_LEGAL_ENTITY"" can only be ""BFG""",CCRCapital@bmo.com
SACCR_OSFI-BFG-NEW_filter,Feed,Warning,RECORDCOUNT_DELTA_PERCENT_ABS,,LT,20,,,,,,SACCR_OSFI-BFG-NEW_filter file delta percentage is less than 20%,CCRCapital@bmo.com
SACCR_OSFI-BFG-NEW_filter,Feed,Warning,RECORDCOUNT,,GT,85000,,,,,,SACCR_OSFI-BFG-NEW filter file record count should be greater than 55000,CCRCapital@bmo.com
SACCR_OSFI-BFG-NEW,Feed,Warning,RECORDCOUNT_DELTA_PERCENT_ABS,,LT,20,,,,,,SACCR_OSFI-BFG-NEW file delta percentage should be less than 20%,CCRCapital@bmo.com
SACCR_OSFI-BFG-NEW,Attribute,Warning,NONEMPTY,INT_EXT_IND,,,,,Warning,Absolute,Max,"""INT_EXT_IND"" cannot be empty",CCRCapital@bmo.com
SACCR_OSFI-BFG-NEW,Attribute,Warning,"{NONEMPTY(REF2(""SACCR_NETG_SET_ID"")) if REF2(""INT_EXT_IND"") == 'N' else True}",SACCR_NETG_SET_ID,,,,,Warning,Absolute,Max,"""SACCR_NETG_SET_ID"" can not be empty for ""INT_EXT_IND""=""N""",CCRCapital@bmo.com
SACCR_OSFI-BFG-NEW,Attribute,Warning,"{NONEMPTY(REF2(""UEN"")) if REF2(""INT_EXT_IND"") == 'N' else True}",UEN,,,,,Warning,Absolute,Max,"""UEN"" can not be empty for ""INT_EXT_IND""=""N""",CCRCapital@bmo.com
SACCR_OSFI-BFG-NEW,Attribute,Warning,"{NONEMPTY(REF2(""CALC_TYPE"")) if REF2(""INT_EXT_IND"") == 'N' else True}",CALC_TYPE,,,,,Warning,Absolute,Max,"""CALC_TYPE"" can not be empty for ""INT_EXT_IND""=""N""",CCRCapital@bmo.com
SACCR_OSFI-BFG-NEW,Attribute,Warning,"{NONEMPTY(REF2(""CCY"")) if REF2(""INT_EXT_IND"") == 'N' else True}",CCY,,,,,Warning,Absolute,Max,"""CCY"" can not be empty for ""INT_EXT_IND""=""N""",CCRCapital@bmo.com
SACCR_OSFI-BFG-NEW,Attribute,Warning,"{NONEMPTY(REF2(""EFF_MAT"")) if REF2(""INT_EXT_IND"") == 'N' else True}",EFF_MAT,,,,,Warning,Absolute,Max,"""EFF_MAT"" can not be empty for ""INT_EXT_IND""=""N""",CCRCapital@bmo.com
SACCR_OSFI-BFG-NEW,Attribute,Warning,"{NONEMPTY(REF2(""BACVA_IND"")) if REF2(""INT_EXT_IND"") == 'N' else True}",BACVA_IND,,,,,Warning,Absolute,Max,"""BACVA_IND"" can not be empty for ""INT_EXT_IND""=""N""",CCRCapital@bmo.com
SACCR_OSFI-BFG-NEW,Attribute,Warning,"{NONEMPTY(REF2(""IMM_IND"")) if REF2(""INT_EXT_IND"") == 'N' else True}",IMM_IND,,,,,Warning,Absolute,Max,"""IMM_IND"" can not be empty for ""INT_EXT_IND""=""N""",CCRCapital@bmo.com
SACCR_OSFI-BFG-NEW,Attribute,Warning,"{NONEMPTY(REF2(""BWAR_ADJ_IND"")) if REF2(""INT_EXT_IND"") == 'N' else True}",BWAR_ADJ_IND,,,,,Warning,Absolute,Max,"""BWAR_ADJ_IND"" can not be empty for ""INT_EXT_IND""=""N""",CCRCapital@bmo.com
SACCR_OSFI-BFG-NEW,Attribute,Warning,"{NONEMPTY(REF2(""OSFI_EXPOSURE_TYPE"")) if REF2(""INT_EXT_IND"") == 'N' else True}",OSFI_EXPOSURE_TYPE,,,,,Warning,Absolute,Max,"""OSFI_EXPOSURE_TYPE"" can not be empty for ""INT_EXT_IND""=""N""",CCRCapital@bmo.com
SACCR_OSFI-BFG-NEW,Attribute,Warning,"{NONEMPTY(REF2(""TRANSIT"")) if REF2(""INT_EXT_IND"") == 'N' else True}",TRANSIT,,,,,Warning,Absolute,Max,"""TRANSIT"" can not be empty for ""INT_EXT_IND""=""N""",CCRCapital@bmo.com
SACCR_OSFI-BFG-NEW,Attribute,Warning,"{NONEMPTY(REF2(""RESP_CTR"")) if REF2(""INT_EXT_IND"") == 'N' else True}",RESP_CTR,,,,,Warning,Absolute,Max,"""RESP_CTR"" can not be empty for ""INT_EXT_IND""=""N""",CCRCapital@bmo.com
SACCR_OSFI-BFG-NEW,Attribute,Warning,"{ISNUMBER(REF2(""UEN"")) if REF2(""INT_EXT_IND"") == 'N' else True}",UEN,,,,,Warning,Absolute,Max,"""UEN"" needs to be a number for ""INT_EXT_IND""=""N""",CCRCapital@bmo.com
SACCR_OSFI-BFG-NEW,Attribute,Warning,"{REF2(""CALC_TYPE"") in ['OSFI-BFG-NEW'] if REF2(""INT_EXT_IND"") == 'N' else True}",CALC_TYPE,,,,,Warning,Absolute,Max,"""CALC_TYPE"" needs to be ""OSFI-BFG-NEW"" for ""INT_EXT_IND""=""N""",CCRCapital@bmo.com
SACCR_OSFI-BFG-NEW,Attribute,Warning,"{REF2(""CCY"") in ['CAD'] if REF2(""INT_EXT_IND"") == 'N' else True}",CCY,,,,,Warning,Absolute,Max,"""CCY"" can only be""CAD"" for ""INT_EXT_IND""=""N""",CCRCapital@bmo.com
SACCR_OSFI-BFG-NEW,Attribute,Warning,"{not NUMBER_GREATER(365, REF2(""EFF_MAT"")) if REF2(""INT_EXT_IND"") == 'N' else True}",EFF_MAT,,,,,Warning,Absolute,Max,"""EFF_MAT"" must be greater or equal to 365 for ""INT_EXT_IND""=""N""",CCRCapital@bmo.com
SACCR_OSFI-BFG-NEW,Attribute,Warning,"{REF2(""BACVA_IND"") in ['Y'] if REF2(""INT_EXT_IND"") == 'N' else True}",BACVA_IND,,,,,Warning,Absolute,Max,"""BACVA_IND"" should be ""Y"" for ""INT_EXT_IND""=""N""",CCRCapital@bmo.com
SACCR_OSFI-BFG-NEW,Attribute,Warning,"{REF2(""IMM_IND"") == 'N' if REF2(""INT_EXT_IND"") == 'N' else True}",IMM_IND,,,,,Warning,Absolute,Max,"""IMM_IND"" should be ""N"" for ""INT_EXT_IND""=""N""",CCRCapital@bmo.com
SACCR_OSFI-BFG-NEW,Attribute,Warning,"{REF2(""BWAR_ADJ_IND"") in ['Y', 'N'] if REF2(""INT_EXT_IND"") == 'N' else True}",BWAR_ADJ_IND,,,,,Warning,Absolute,Max,"""BWAR_ADJ_IND"" can only be ""Y"" or ""N"" for ""INT_EXT_IND""=""N""",CCRCapital@bmo.com
SACCR_OSFI-BFG-NEW,Attribute,Warning,"{REF2(""OSFI_EXPOSURE_TYPE"") in ['OTCDRV', 'EXCDRV'] if REF2(""INT_EXT_IND"") == 'N' else True}",OSFI_EXPOSURE_TYPE,,,,,Warning,Absolute,Max,"""OSFI_EXPOSURE_TYPE"" can only be ""OTCDRV"" or ""EXCDRV"" for ""INT_EXT_IND""=""N""",CCRCapital@bmo.com
SACCR_OSFI-BFG-NEW,Attribute,Warning,"{len(REF2(""TRANSIT"")) == 5 if REF2(""INT_EXT_IND"") == 'N' else True}",TRANSIT,,,,,Warning,Absolute,Max,"The length of ""TRANSIT"" needs to be 5 char for ""INT_EXT_IND""=""N""",CCRCapital@bmo.com
SACCR_OSFI-BFG-NEW,Attribute,Warning,"{len(REF2(""RESP_CTR"")) == 5 if REF2(""INT_EXT_IND"") == 'N' else True}",RESP_CTR,,,,,Warning,Absolute,Max,"The length of ""RESP_CTR"" needs to be 5 char for ""INT_EXT_IND""=""N""",CCRCapital@bmo.com
SACCR_OSFI-BFG-CARVEDIN_filter,Feed,Warning,RECORDCOUNT_DELTA_PERCENT_ABS,,LT,20,,,,,,SACCR_OSFI-BFG-CARVEDIN file delta percentage should be less than 20%,CCRCapital@bmo.com
SACCR_OSFI-BFG-CARVEDIN_filter,Feed,Warning,RECORDCOUNT,,GT,650000,,,,,,SACCR_OSFI-BFG-CARVEDIN filter file record count should be greater than 40000,CCRCapital@bmo.com
SACCR_OSFI-BFG-CARVEDIN,Attribute,Warning,NONEMPTY,INT_EXT_IND,,,,,Warning,Absolute,Max,"""INT_EXT_IND"" cannot be empty",CCRCapital@bmo.com
SACCR_OSFI-BFG-CARVEDIN,Attribute,Warning,"{NONEMPTY(REF2(""SACCR_NETG_SET_ID"")) if REF2(""INT_EXT_IND"") == 'N' else True}",SACCR_NETG_SET_ID,,,,,Warning,Absolute,Max,"""SACCR_NETG_SET_ID"" can not be empty for ""INT_EXT_IND""=""N""",CCRCapital@bmo.com
SACCR_OSFI-BFG-CARVEDIN,Attribute,Warning,"{NONEMPTY(REF2(""UEN"")) if REF2(""INT_EXT_IND"") == 'N' else True}",UEN,,,,,Warning,Absolute,Max,"""UEN"" can not be empty for ""INT_EXT_IND""=""N""",CCRCapital@bmo.com
SACCR_OSFI-BFG-CARVEDIN,Attribute,Warning,"{NONEMPTY(REF2(""CALC_TYPE"")) if REF2(""INT_EXT_IND"") == 'N' else True}",CALC_TYPE,,,,,Warning,Absolute,Max,"""CALC_TYPE"" can not be empty for ""INT_EXT_IND""=""N""",CCRCapital@bmo.com
SACCR_OSFI-BFG-CARVEDIN,Attribute,Warning,"{NONEMPTY(REF2(""CCY"")) if REF2(""INT_EXT_IND"") == 'N' else True}",CCY,,,,,Warning,Absolute,Max,"""CCY"" can not be empty for ""INT_EXT_IND""=""N""",CCRCapital@bmo.com
SACCR_OSFI-BFG-CARVEDIN,Attribute,Warning,"{NONEMPTY(REF2(""EFF_MAT"")) if REF2(""INT_EXT_IND"") == 'N' else True}",EFF_MAT,,,,,Warning,Absolute,Max,"""EFF_MAT"" can not be empty for ""INT_EXT_IND""=""N""",CCRCapital@bmo.com
SACCR_OSFI-BFG-CARVEDIN,Attribute,Warning,"{NONEMPTY(REF2(""BACVA_IND"")) if REF2(""INT_EXT_IND"") == 'N' else True}",BACVA_IND,,,,,Warning,Absolute,Max,"""BACVA_IND"" can not be empty for ""INT_EXT_IND""=""N""",CCRCapital@bmo.com
SACCR_OSFI-BFG-CARVEDIN,Attribute,Warning,"{NONEMPTY(REF2(""IMM_IND"")) if REF2(""INT_EXT_IND"") == 'N' else True}",IMM_IND,,,,,Warning,Absolute,Max,"""IMM_IND"" can not be empty for ""INT_EXT_IND""=""N""",CCRCapital@bmo.com
SACCR_OSFI-BFG-CARVEDIN,Attribute,Warning,"{NONEMPTY(REF2(""BWAR_ADJ_IND"")) if REF2(""INT_EXT_IND"") == 'N' else True}",BWAR_ADJ_IND,,,,,Warning,Absolute,Max,"""BWAR_ADJ_IND"" can not be empty for ""INT_EXT_IND""=""N""",CCRCapital@bmo.com
SACCR_OSFI-BFG-CARVEDIN,Attribute,Warning,"{NONEMPTY(REF2(""OSFI_EXPOSURE_TYPE"")) if REF2(""INT_EXT_IND"") == 'N' else True}",OSFI_EXPOSURE_TYPE,,,,,Warning,Absolute,Max,"""OSFI_EXPOSURE_TYPE"" can not be empty for ""INT_EXT_IND""=""N""",CCRCapital@bmo.com
SACCR_OSFI-BFG-CARVEDIN,Attribute,Warning,"{NONEMPTY(REF2(""TRANSIT"")) if REF2(""INT_EXT_IND"") == 'N' else True}",TRANSIT,,,,,Warning,Absolute,Max,"""TRANSIT"" can not be empty for ""INT_EXT_IND""=""N""",CCRCapital@bmo.com
SACCR_OSFI-BFG-CARVEDIN,Attribute,Warning,"{NONEMPTY(REF2(""RESP_CTR"")) if REF2(""INT_EXT_IND"") == 'N' else True}",RESP_CTR,,,,,Warning,Absolute,Max,"""RESP_CTR"" can not be empty for ""INT_EXT_IND""=""N""",CCRCapital@bmo.com
SACCR_OSFI-BFG-CARVEDIN,Attribute,Warning,"{ISNUMBER(REF2(""UEN"")) if REF2(""INT_EXT_IND"") == 'N' else True}",UEN,,,,,Warning,Absolute,Max,"""UEN"" needs to be a number for ""INT_EXT_IND""=""N""",CCRCapital@bmo.com
SACCR_OSFI-BFG-CARVEDIN,Attribute,Warning,"{REF2(""CALC_TYPE"") == 'OSFI-BFG-CARVEDIN' if REF2(""INT_EXT_IND"") == 'N' else True}",CALC_TYPE,,,,,Warning,Absolute,Max,"""CALC_TYPE"" needs to be ""OSFI-BFG-CARVEDIN"" for ""INT_EXT_IND""=""N""",CCRCapital@bmo.com
SACCR_OSFI-BFG-CARVEDIN,Attribute,Warning,"{REF2(""CCY"") == 'CAD' if REF2(""INT_EXT_IND"") == 'N' else True}",CCY,,,,,Warning,Absolute,Max,"""CCY"" can only be""CAD"" for ""INT_EXT_IND""=""N""",CCRCapital@bmo.com
SACCR_OSFI-BFG-CARVEDIN,Attribute,Warning,"{not NUMBER_GREATER(365, REF2(""EFF_MAT"")) if REF2(""INT_EXT_IND"") == 'N' else True}",EFF_MAT,,,,,Warning,Absolute,Max,"""EFF_MAT"" must be greater or equal to 365 for ""INT_EXT_IND""=""N""",CCRCapital@bmo.com
SACCR_OSFI-BFG-CARVEDIN,Attribute,Warning,"{REF2(""BACVA_IND"") == 'N' if REF2(""INT_EXT_IND"") == 'N' else True}",BACVA_IND,,,,,Warning,Absolute,Max,"""BACVA_IND"" should be ""N"" for ""INT_EXT_IND""=""N""",CCRCapital@bmo.com
SACCR_OSFI-BFG-CARVEDIN,Attribute,Warning,"{REF2(""IMM_IND"") == 'N' if REF2(""INT_EXT_IND"") == 'N' else True}",IMM_IND,,,,,Warning,Absolute,Max,"""IMM_IND"" should be ""N"" for ""INT_EXT_IND""=""N""",CCRCapital@bmo.com
SACCR_OSFI-BFG-CARVEDIN,Attribute,Warning,"{REF2(""BWAR_ADJ_IND"") in ['Y', 'N'] if REF2(""INT_EXT_IND"") == 'N' else True}",BWAR_ADJ_IND,,,,,Warning,Absolute,Max,"""BWAR_ADJ_IND"" can only be ""Y"" or ""N"" for ""INT_EXT_IND""=""N""",CCRCapital@bmo.com
SACCR_OSFI-BFG-CARVEDIN,Attribute,Warning,"{REF2(""OSFI_EXPOSURE_TYPE"") in ['OTCDRV', 'EXCDRV'] if REF2(""INT_EXT_IND"") == 'N' else True}",OSFI_EXPOSURE_TYPE,,,,,Warning,Absolute,Max,"""OSFI_EXPOSURE_TYPE"" can only be ""OTCDRV"" or ""EXCDRV"" for ""INT_EXT_IND""=""N""",CCRCapital@bmo.com
SACCR_OSFI-BFG-CARVEDIN,Attribute,Warning,"{len(REF2(""TRANSIT"")) == 5 if REF2(""INT_EXT_IND"") == 'N' else True}",TRANSIT,,,,,Warning,Absolute,Max,"The length of ""TRANSIT"" needs to be 5 char for ""INT_EXT_IND""=""N""",CCRCapital@bmo.com
SACCR_OSFI-BFG-CARVEDIN,Attribute,Warning,"{len(REF2(""RESP_CTR"")) == 5 if REF2(""INT_EXT_IND"") == 'N' else True}",RESP_CTR,,,,,Warning,Absolute,Max,"The length of ""RESP_CTR"" needs to be 5 char for ""INT_EXT_IND""=""N""",CCRCapital@bmo.com
SACCR_OSFI-BFG-CARVEDOUT_filter,Feed,Warning,RECORDCOUNT_DELTA_PERCENT_ABS,,LT,20,,,,,,SACCR_OSFI-BFG-CARVEDOUT file delta percentage should be less than 20%,CCRCapital@bmo.com
SACCR_OSFI-BFG-CARVEDOUT_filter,Feed,Warning,RECORDCOUNT,,GT,19000,,,,,,SACCR_OSFI-BFG-CARVEDOUT filter file record count should be greater than 8000,CCRCapital@bmo.com
SACCR_OSFI-BFG-CARVEDOUT,Attribute,Warning,NONEMPTY,INT_EXT_IND,,,,,Warning,Absolute,Max,"""INT_EXT_IND"" cannot be empty",CCRCapital@bmo.com
SACCR_OSFI-BFG-CARVEDOUT,Attribute,Warning,"{NONEMPTY(REF2(""SACCR_NETG_SET_ID"")) if REF2(""INT_EXT_IND"") == 'N' else True}",SACCR_NETG_SET_ID,,,,,Warning,Absolute,Max,"""SACCR_NETG_SET_ID"" can not be empty for ""INT_EXT_IND""=""N""",CCRCapital@bmo.com
SACCR_OSFI-BFG-CARVEDOUT,Attribute,Warning,"{NONEMPTY(REF2(""UEN"")) if REF2(""INT_EXT_IND"") == 'N' else True}",UEN,,,,,Warning,Absolute,Max,"""UEN"" can not be empty for ""INT_EXT_IND""=""N""",CCRCapital@bmo.com
SACCR_OSFI-BFG-CARVEDOUT,Attribute,Warning,"{NONEMPTY(REF2(""CALC_TYPE"")) if REF2(""INT_EXT_IND"") == 'N' else True}",CALC_TYPE,,,,,Warning,Absolute,Max,"""CALC_TYPE"" can not be empty for ""INT_EXT_IND""=""N""",CCRCapital@bmo.com
SACCR_OSFI-BFG-CARVEDOUT,Attribute,Warning,"{NONEMPTY(REF2(""CCY"")) if REF2(""INT_EXT_IND"") == 'N' else True}",CCY,,,,,Warning,Absolute,Max,"""CCY"" can not be empty for ""INT_EXT_IND""=""N""",CCRCapital@bmo.com
SACCR_OSFI-BFG-CARVEDOUT,Attribute,Warning,"{NONEMPTY(REF2(""EFF_MAT"")) if REF2(""INT_EXT_IND"") == 'N' else True}",EFF_MAT,,,,,Warning,Absolute,Max,"""EFF_MAT"" can not be empty for ""INT_EXT_IND""=""N""",CCRCapital@bmo.com
SACCR_OSFI-BFG-CARVEDOUT,Attribute,Warning,"{NONEMPTY(REF2(""BACVA_IND"")) if REF2(""INT_EXT_IND"") == 'N' else True}",BACVA_IND,,,,,Warning,Absolute,Max,"""BACVA_IND"" can not be empty for ""INT_EXT_IND""=""N""",CCRCapital@bmo.com
SACCR_OSFI-BFG-CARVEDOUT,Attribute,Warning,"{NONEMPTY(REF2(""IMM_IND"")) if REF2(""INT_EXT_IND"") == 'N' else True}",IMM_IND,,,,,Warning,Absolute,Max,"""IMM_IND"" can not be empty for ""INT_EXT_IND""=""N""",CCRCapital@bmo.com
SACCR_OSFI-BFG-CARVEDOUT,Attribute,Warning,"{NONEMPTY(REF2(""BWAR_ADJ_IND"")) if REF2(""INT_EXT_IND"") == 'N' else True}",BWAR_ADJ_IND,,,,,Warning,Absolute,Max,"""BWAR_ADJ_IND"" can not be empty for ""INT_EXT_IND""=""N""",CCRCapital@bmo.com
SACCR_OSFI-BFG-CARVEDOUT,Attribute,Warning,"{NONEMPTY(REF2(""OSFI_EXPOSURE_TYPE"")) if REF2(""INT_EXT_IND"") == 'N' else True}",OSFI_EXPOSURE_TYPE,,,,,Warning,Absolute,Max,"""OSFI_EXPOSURE_TYPE"" can not be empty for ""INT_EXT_IND""=""N""",CCRCapital@bmo.com
SACCR_OSFI-BFG-CARVEDOUT,Attribute,Warning,"{NONEMPTY(REF2(""TRANSIT"")) if REF2(""INT_EXT_IND"") == 'N' else True}",TRANSIT,,,,,Warning,Absolute,Max,"""TRANSIT"" can not be empty for ""INT_EXT_IND""=""N""",CCRCapital@bmo.com
SACCR_OSFI-BFG-CARVEDOUT,Attribute,Warning,"{NONEMPTY(REF2(""RESP_CTR"")) if REF2(""INT_EXT_IND"") == 'N' else True}",RESP_CTR,,,,,Warning,Absolute,Max,"""RESP_CTR"" can not be empty for ""INT_EXT_IND""=""N""",CCRCapital@bmo.com
SACCR_OSFI-BFG-CARVEDOUT,Attribute,Warning,"{ISNUMBER(REF2(""UEN"")) if REF2(""INT_EXT_IND"") == 'N' else True}",UEN,,,,,Warning,Absolute,Max,"""UEN"" needs to be a number for ""INT_EXT_IND""=""N""",CCRCapital@bmo.com
SACCR_OSFI-BFG-CARVEDOUT,Attribute,Warning,"{REF2(""CALC_TYPE"") == 'OSFI-BFG-CARVEDOUT' if REF2(""INT_EXT_IND"") == 'N' else True}",CALC_TYPE,,,,,Warning,Absolute,Max,"""CALC_TYPE"" needs to be ""OSFI-BFG-CARVEDOUT"" for ""INT_EXT_IND""=""N""",CCRCapital@bmo.com
SACCR_OSFI-BFG-CARVEDOUT,Attribute,Warning,"{REF2(""CCY"") == 'CAD' if REF2(""INT_EXT_IND"") == 'N' else True}",CCY,,,,,Warning,Absolute,Max,"""CCY"" can only be""CAD"" for ""INT_EXT_IND""=""N""",CCRCapital@bmo.com
SACCR_OSFI-BFG-CARVEDOUT,Attribute,Warning,"{not NUMBER_GREATER(365, REF2(""EFF_MAT"")) if REF2(""INT_EXT_IND"") == 'N' else True}",EFF_MAT,,,,,Warning,Absolute,Max,"""EFF_MAT"" must be greater or equal to 365 for ""INT_EXT_IND""=""N""",CCRCapital@bmo.com
SACCR_OSFI-BFG-CARVEDOUT,Attribute,Warning,"{REF2(""BACVA_IND"") == 'Y' if REF2(""INT_EXT_IND"") == 'N' else True}",BACVA_IND,,,,,Warning,Absolute,Max,"""BACVA_IND"" should be ""Y"" for ""INT_EXT_IND""=""N""",CCRCapital@bmo.com
SACCR_OSFI-BFG-CARVEDOUT,Attribute,Warning,"{REF2(""IMM_IND"") == 'N' if REF2(""INT_EXT_IND"") == 'N' else True}",IMM_IND,,,,,Warning,Absolute,Max,"""IMM_IND"" should be ""N"" for ""INT_EXT_IND""=""N""",CCRCapital@bmo.com
SACCR_OSFI-BFG-CARVEDOUT,Attribute,Warning,"{REF2(""BWAR_ADJ_IND"") in ['Y', 'N'] if REF2(""INT_EXT_IND"") == 'N' else True}",BWAR_ADJ_IND,,,,,Warning,Absolute,Max,"""BWAR_ADJ_IND"" can only be ""Y"" or ""N"" for ""INT_EXT_IND""=""N""",CCRCapital@bmo.com
